Id X Y
3659 505847.34613393 307208.12710296
3659 505847.34613393 307213.71390296
3912 505851.41003393 307201.65150296
3912 505851.28303393 307205.84130296
3912 505851.28303393 307206.47630296
3912 505860.29963393 307206.47630296
3912 505860.29963393 307201.77850296
3912 505851.41003393 307201.65150296
3919 505851.41003393 307201.65150296
3919 505847.72713393 307201.77850296
3919 505847.72713393 307205.58730296
3919 505847.72713393 307205.84130296
3919 505851.28303393 307205.84130296
3919 505851.41003393 307201.65150296
3925 505847.72713393 307201.77850296
3925 505844.93323393 307201.77850296
3925 505844.93323393 307204.69830296
3925 505845.06023393 307205.58730296
3925 505847.72713393 307205.58730296
3925 505847.72713393 307201.77850296
1 505801.24183393 307249.75160296
1 505772.33903393 307247.77070296
1 505806.19773393 307252.60850296
1 505801.24183393 307249.75160296
1 505858.55973393 307273.62370296
1 505853.94343393 307273.41200296
1 505863.03183393 307274.32540296
1 505863.04863393 307273.67780296
1 505858.55973393 307273.62370296
4052 505751.138795864 307199.195556171
4052 505751.920326218 307225.778502971
4052 505754.50973393 307225.778502971
4052 505754.636733934 307232.635302968
4052 505752.121914718 307232.635302968
4052 505752.165604915 307234.121374562
4052 505757.430733934 307234.032202963
4052 505757.430733934 307233.524202969
4052 505766.95623393 307233.270102963
4052 505766.95623393 307230.857302971
4052 505766.95623393 307229.968302965
4052 505766.828233935 307225.524502967
4052 505767.71723393 307225.524502967
4052 505768.098333932 307221.459702969
4052 505768.733233929 307211.17510296
4052 505770.384133935 307211.302102972
4052 505770.511133932 307208.88920296
4052 505774.321033929 307209.016102966
4052 505775.844933935 307209.143102959
4052 505775.082833931 307221.840702955
4052 505773.432133932 307221.840702955
4052 505773.305033933 307224.253502961
4052 505783.083633933 307225.016502958
4052 505782.57663393 307232.889302958
4052 505772.163033929 307232.254202966
4052 505770.258133933 307232.12730296
4052 505769.87703393 307236.571102958
4052 505770.766133934 307236.698102966
4052 505774.575933933 307236.825102963
4052 505774.575933933 307234.921102967
4052 505782.195633937 307235.302102964
4052 505782.195633937 307237.20610296
4052 505783.84663393 307237.333102968
4052 505784.10063393 307233.65110296
4052 505784.988633938 307222.602502961
4052 505783.210633934 307222.348702963
4052 505780.924633935 307222.221702967
4052 505781.305833928 307213.713902965
4052 505779.781633932 307213.586902969
4052 505780.035733931 307211.810102966
4052 505784.099633932 307212.189902969
4052 505787.020433929 307212.570902955
4052 505787.40253393 307206.730302967
4052 505784.480533935 307206.476302963
4052 505769.87613393 307205.46030296
4052 505769.87613393 307207.111102972
4052 505769.87613393 307209.397202969
4052 505766.955333933 307209.397202969
4052 505767.082233932 307207.111102972
4052 505767.082233932 307204.444302961
4052 505767.209233928 307201.143502958
4052 505770.00313393 307201.143502958
4052 505770.00313393 307201.016502965
4052 505784.861533932 307201.90530296
4052 505784.861533932 307201.651502967
4052 505788.29143393 307201.90530296
4052 505788.29143393 307202.159402955
4052 505790.450333931 307202.159402955
4052 505790.196233932 307206.85730296
4052 505789.942333929 307206.85730296
4052 505789.688333929 307212.697902963
4052 505798.832033932 307213.332902968
4052 505798.832033932 307214.348902967
4052 505801.244833935 307214.476002965
4052 505801.498933934 307212.444002964
4052 505798.324033931 307212.189902969
4052 505798.451033935 307208.762102962
4052 505801.879833929 307208.88920296
4052 505802.133933932 307206.984102961
4052 505805.689733934 307207.365202963
4052 505803.898933928 307222.924602963
4052 505803.657833934 307225.016502958
4052 505800.101933934 307224.634502962
4052 505800.736833934 307218.412702966
4052 505800.101933934 307218.412702966
4052 505800.101933934 307221.713702962
4052 505794.155233931 307221.375602964
4052 505793.203233931 307228.496302962
4052 505791.919333931 307238.099902965
4052 505787.622433931 307237.697102964
4052 505787.53043393 307238.856902972
4052 505787.40343393 307239.87290296
4052 505798.071033929 307240.888902958
4052 505797.690133933 307244.951702956
4052 505791.883333929 307244.446702961
4052 505791.848333929 307244.443702962
4052 505788.044433929 307244.090802971
